0.000000,0.208538,-0.006678,0.108421,-0.021281,0.009657,0.385039
0.000000,0.208537,-0.006673,0.108431,-0.021019,0.009655,0.385016
0.050000,0.208539,-0.006680,0.108432,-0.020999,0.009400,0.385066
0.060000,0.208527,-0.006674,0.108424,-0.021343,0.009681,0.385098
0.070000,0.208537,-0.006681,0.108442,-0.021407,0.009411,0.384960
0.080000,0.208532,-0.006681,0.108438,-0.021135,0.009521,0.385081
0.100000,0.208531,-0.006675,0.108429,-0.021267,0.009620,0.385037
0.110000,0.208531,-0.006675,0.108429,-0.021267,0.009620,0.385037
0.110000,0.208528,-0.006683,0.108438,-0.021393,0.009524,0.384986
0.120000,0.208528,-0.006683,0.108438,-0.021393,0.009524,0.384986
0.120000,0.208536,-0.006678,0.108441,-0.021036,0.009544,0.384961
0.130000,0.208540,-0.006680,0.108432,-0.021115,0.009576,0.384952
0.140000,0.208540,-0.006680,0.108432,-0.021115,0.009576,0.384952
0.140000,0.208537,-0.006682,0.108439,-0.021073,0.009757,0.384975
0.150000,0.208537,-0.006682,0.108439,-0.021073,0.009757,0.384975
0.150000,0.208532,-0.006679,0.108437,-0.021177,0.009370,0.385042
0.160000,0.208532,-0.006679,0.108437,-0.021177,0.009370,0.385042
0.160000,0.208535,-0.006684,0.108433,-0.021028,0.009613,0.384922
0.170000,0.208538,-0.006687,0.108438,-0.021081,0.009470,0.384948
0.180000,0.208538,-0.006687,0.108438,-0.021081,0.009470,0.384948
0.180000,0.208531,-0.006691,0.108446,-0.020994,0.009449,0.385092
0.190000,0.208531,-0.006691,0.108446,-0.020994,0.009449,0.385092
0.190000,0.208529,-0.006685,0.108441,-0.021228,0.009640,0.385036
0.200000,0.208534,-0.006685,0.108435,-0.021096,0.009417,0.384985
0.210000,0.208534,-0.006685,0.108435,-0.021096,0.009417,0.384985
0.210000,0.208537,-0.006681,0.108436,-0.021208,0.009699,0.385088
0.220000,0.208537,-0.006681,0.108436,-0.021208,0.009699,0.385088
0.220000,0.208531,-0.006680,0.108437,-0.021042,0.009390,0.385001
0.230000,0.208534,-0.006683,0.108438,-0.020962,0.009610,0.384974
0.240000,0.208534,-0.006683,0.108438,-0.020962,0.009610,0.384974
0.240000,0.208532,-0.006681,0.108434,-0.021172,0.009665,0.385062
0.250000,0.208533,-0.006684,0.108433,-0.021220,0.009586,0.385027
0.260000,0.208533,-0.006684,0.108433,-0.021220,0.009586,0.385027
0.260000,0.208533,-0.006682,0.108447,-0.021158,0.009677,0.384943
0.270000,0.208533,-0.006682,0.108447,-0.021158,0.009677,0.384943
