0.015000,0.015000,1.000000,0.223881,0.220000,0.220000,0.003881,0.000058,0.000039,0.000001,-0.299960,-0.299960,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
0.112000,0.097000,1.000000,0.248189,0.220000,0.220000,0.028189,0.002793,0.000282,0.000056,-0.299662,-0.299662,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
0.214000,0.102000,1.000000,0.272910,0.220000,0.220000,0.052910,0.008189,0.000529,0.000164,-0.299307,-0.299307,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
0.314000,0.100000,1.000000,0.296365,0.220000,0.220000,0.076365,0.015826,0.000764,0.000317,-0.298920,-0.298920,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
0.411000,0.097000,1.000000,0.318403,0.220000,0.220000,0.098403,0.025371,0.000984,0.000507,-0.298509,-0.298509,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
0.512000,0.101000,1.000000,0.340603,0.220000,0.220000,0.120603,0.037552,0.001206,0.000751,-0.298043,-0.298043,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
0.613000,0.101000,1.000000,0.362079,0.220000,0.220000,0.142079,0.051902,0.001421,0.001038,-0.297541,-0.297541,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
0.712000,0.099000,1.000000,0.382458,0.220000,0.220000,0.162458,0.067985,0.001625,0.001360,-0.297016,-0.297016,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
0.812000,0.100000,1.000000,0.402379,0.220000,0.220000,0.182379,0.086223,0.001824,0.001724,-0.296452,-0.296452,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
0.913000,0.101000,1.000000,0.421844,0.220000,0.220000,0.201844,0.106609,0.002018,0.002132,-0.295849,-0.295849,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.015000,0.102000,1.000000,0.440854,0.220000,0.220000,0.220854,0.129136,0.002209,0.002583,-0.295209,-0.295209,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.112000,0.097000,1.000000,0.458367,0.220000,0.220000,0.238367,0.152258,0.002384,0.003045,-0.294571,-0.294571,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.222000,0.110000,1.000000,0.477525,0.220000,0.220000,0.257525,0.180586,0.002575,0.003612,-0.293813,-0.293813,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.312000,0.090000,1.000000,0.492742,0.220000,0.220000,0.272742,0.205133,0.002727,0.004103,-0.293170,-0.293170,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.429000,0.117000,1.000000,0.511783,0.220000,0.220000,0.291783,0.239271,0.002918,0.004785,-0.292297,-0.292297,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.511000,0.082000,1.000000,0.524772,0.220000,0.220000,0.304772,0.264263,0.003048,0.005285,-0.291667,-0.291667,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.616000,0.105000,1.000000,0.540843,0.220000,0.220000,0.320843,0.297951,0.003208,0.005959,-0.290833,-0.290833,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.712000,0.096000,1.000000,0.555080,0.220000,0.220000,0.335080,0.330119,0.003351,0.006602,-0.290047,-0.290047,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.817000,0.105000,1.000000,0.570126,0.220000,0.220000,0.350126,0.366882,0.003501,0.007338,-0.289161,-0.289161,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
1.919000,0.102000,1.000000,0.584261,0.220000,0.220000,0.364261,0.404037,0.003643,0.008081,-0.288277,-0.288277,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.015000,0.096000,1.000000,0.597152,0.220000,0.220000,0.377152,0.440243,0.003772,0.008805,-0.287424,-0.287424,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.114000,0.099000,1.000000,0.610022,0.220000,0.220000,0.390022,0.478856,0.003900,0.009577,-0.286523,-0.286523,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.215000,0.101000,1.000000,0.622723,0.220000,0.220000,0.402723,0.519531,0.004027,0.010391,-0.285582,-0.285582,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.315000,0.100000,1.000000,0.634894,0.220000,0.220000,0.414894,0.561020,0.004149,0.011220,-0.284631,-0.284631,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.416000,0.101000,1.000000,0.646785,0.220000,0.220000,0.426785,0.604125,0.004268,0.012083,-0.283650,-0.283650,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.513000,0.097000,1.000000,0.657848,0.220000,0.220000,0.437848,0.646596,0.004378,0.012932,-0.282690,-0.282690,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.613000,0.100000,1.000000,0.668885,0.220000,0.220000,0.448885,0.691485,0.004489,0.013830,-0.281681,-0.281681,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.715000,0.102000,1.000000,0.679773,0.220000,0.220000,0.459773,0.738382,0.004598,0.014768,-0.280635,-0.280635,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.813000,0.098000,1.000000,0.689903,0.220000,0.220000,0.469903,0.784432,0.004699,0.015689,-0.279612,-0.279612,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
2.915000,0.102000,1.000000,0.700099,0.220000,0.220000,0.480099,0.833402,0.004801,0.016668,-0.278531,-0.278531,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.012000,0.097000,1.000000,0.709492,0.220000,0.220000,0.489492,0.880883,0.004895,0.017618,-0.277487,-0.277487,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.112000,0.100000,1.000000,0.718864,0.220000,0.220000,0.498864,0.930770,0.004989,0.018615,-0.276396,-0.276396,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.212000,0.100000,1.000000,0.727933,0.220000,0.220000,0.507933,0.981563,0.005079,0.019631,-0.275289,-0.275289,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.321000,0.109000,1.000000,0.737471,0.220000,0.220000,0.517471,1.037967,0.005175,0.020759,-0.274066,-0.274066,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.411000,0.090000,1.000000,0.745118,0.220000,0.220000,0.525118,1.085228,0.005251,0.021705,-0.273044,-0.273044,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.512000,0.101000,1.000000,0.753419,0.220000,0.220000,0.533419,1.139103,0.005334,0.022782,-0.271884,-0.271884,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.626000,0.114000,1.000000,0.762446,0.220000,0.220000,0.542446,1.200942,0.005424,0.024019,-0.270557,-0.270557,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.712000,0.086000,1.000000,0.769066,0.220000,0.220000,0.549066,1.248161,0.005491,0.024963,-0.269546,-0.269546,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.812000,0.100000,1.000000,0.776516,0.220000,0.220000,0.556516,1.303813,0.005565,0.026076,-0.268359,-0.268359,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
3.912000,0.100000,1.000000,0.783725,0.220000,0.220000,0.563725,1.360186,0.005637,0.027204,-0.267159,-0.267159,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.013000,0.101000,1.000000,0.790769,0.220000,0.220000,0.570769,1.417833,0.005708,0.028357,-0.265936,-0.265936,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.113000,0.100000,1.000000,0.797518,0.220000,0.220000,0.577518,1.475585,0.005775,0.029512,-0.264713,-0.264713,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.214000,0.101000,1.000000,0.804113,0.220000,0.220000,0.584113,1.534580,0.005841,0.030692,-0.263467,-0.263467,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.312000,0.098000,1.000000,0.810310,0.220000,0.220000,0.590310,1.592431,0.005903,0.031849,-0.262248,-0.262248,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.413000,0.101000,1.000000,0.816488,0.220000,0.220000,0.596488,1.652676,0.005965,0.033054,-0.260982,-0.260982,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.524000,0.111000,1.000000,0.823036,0.220000,0.220000,0.603036,1.719613,0.006030,0.034392,-0.259577,-0.259577,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.612000,0.088000,1.000000,0.828079,0.220000,0.220000,0.608079,1.773124,0.006081,0.035462,-0.258457,-0.258457,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.715000,0.103000,1.000000,0.833786,0.220000,0.220000,0.613786,1.836344,0.006138,0.036727,-0.257135,-0.257135,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.813000,0.098000,1.000000,0.839043,0.220000,0.220000,0.619043,1.897010,0.006190,0.037940,-0.255869,-0.255869,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
4.914000,0.101000,1.000000,0.844286,0.220000,0.220000,0.624286,1.960063,0.006243,0.039201,-0.254556,-0.254556,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.015000,0.101000,1.000000,0.849357,0.220000,0.220000,0.629357,2.023628,0.006294,0.040473,-0.253234,-0.253234,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.112000,0.097000,1.000000,0.854076,0.220000,0.220000,0.634076,2.085133,0.006341,0.041703,-0.251957,-0.251957,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.216000,0.104000,1.000000,0.858965,0.220000,0.220000,0.638965,2.151586,0.006390,0.043032,-0.250579,-0.250579,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.318000,0.102000,1.000000,0.863602,0.220000,0.220000,0.643602,2.217233,0.006436,0.044345,-0.249219,-0.249219,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.412000,0.094000,1.000000,0.867746,0.220000,0.220000,0.647746,2.278121,0.006477,0.045562,-0.247960,-0.247960,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.513000,0.101000,1.000000,0.872054,0.220000,0.220000,0.652054,2.343979,0.006521,0.046880,-0.246600,-0.246600,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.612000,0.099000,1.000000,0.876141,0.220000,0.220000,0.656141,2.408937,0.006561,0.048179,-0.245260,-0.245260,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.718000,0.106000,1.000000,0.880368,0.220000,0.220000,0.660368,2.478935,0.006604,0.049579,-0.243818,-0.243818,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.822000,0.104000,1.000000,0.884377,0.220000,0.220000,0.664376,2.548031,0.006644,0.050961,-0.242396,-0.242396,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
5.913000,0.091000,1.000000,0.887781,0.220000,0.220000,0.667781,2.608799,0.006678,0.052176,-0.241146,-0.241146,0.010000,0.020000,0.300000,0.300000,3.000000,-0.300000
