0.000000,-10000.000000,-10000.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,2.100000,-0.000000,-0.000000,-0.000000,0.500000,-10000.000000,195.743393,195.743393,
0.105750,-10000.000000,-10000.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,2.100000,-0.000000,-0.000000,-0.000000,0.500000,-10000.000000,195.460022,195.743393,
0.150737,-10000.000000,-10000.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,2.200000,-0.000000,-0.000000,-0.000000,0.500000,-10000.000000,195.428894,195.743393,
0.208370,-10000.000000,-10000.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,2.100000,-0.000000,-0.000000,-0.000000,0.500000,-10000.000000,195.378418,195.743393,
0.263593,-112.000000,21.000000,-22.400000,4.200000,1.000000,-0.001260,-0.002036,-0.002036,2.100000,0.006720,0.011022,0.011022,0.500000,0.000000,195.283127,199.187225,
0.381913,-18.000000,-94.000000,-21.952000,4.116000,0.000000,-0.001235,-0.001934,-0.001934,2.100000,0.006586,0.010630,0.010630,0.500000,-10000.000000,195.131668,199.187225,
0.410211,-18.000000,-94.000000,-21.512960,4.033679,0.000000,-0.001210,-0.001836,-0.001836,2.100000,0.006454,0.010253,0.010253,0.600000,-10000.000000,195.063568,199.187225,
0.452655,-112.000000,25.000000,-21.082701,3.953006,0.000000,-0.001186,-0.001744,-0.001744,2.100000,0.006325,0.009889,0.009889,0.500000,-10000.000000,195.000992,199.187225,
0.489520,-276.000000,-31.000000,-20.661047,3.873946,0.000000,-0.001162,-0.001655,-0.001655,2.100000,0.006198,0.009539,0.009539,0.300000,-10000.000000,194.946732,199.187225,
0.530928,-276.000000,-31.000000,-20.247826,3.796467,0.000000,-0.001139,-0.001571,-0.001571,2.200000,0.006074,0.009202,0.009202,0.200000,-10000.000000,194.783524,199.187225,
0.570898,-10000.000000,-10000.000000,-19.842869,3.720537,0.000000,-0.001116,-0.001490,-0.001490,2.100000,0.005953,0.008878,0.008878,-0.700000,-10000.000000,194.617218,199.187225,
0.607348,-10000.000000,-10000.000000,-19.446011,3.646127,0.000000,-0.001094,-0.001414,-0.001414,2.300000,0.005834,0.008565,0.008565,-1.200000,-10000.000000,194.534576,199.187225,
0.649380,130.000000,88.000000,10.443192,20.516903,1.000000,-0.006155,-0.009724,-0.009724,2.200000,-0.003133,-0.006284,-0.006284,-1.000000,83.990997,194.460754,199.236557,
0.690539,130.000000,88.000000,34.354553,34.013519,1.000000,-0.010204,-0.016282,-0.016282,1.800000,-0.010306,-0.017982,-0.017982,-1.100000,83.990997,194.482880,199.284836,
0.731093,118.000000,113.000000,33.667461,33.333248,0.000000,-0.010000,-0.015763,-0.015763,1.400000,-0.010100,-0.017395,-0.017395,-1.400000,-10000.000000,194.481110,199.284836,
