0.000000,-82.000000,-130.000000,-40.004974,-66.144485,1.000000,
0.031006,-82.000000,-130.000000,-61.002487,-98.072243,1.000000,
0.071045,-82.000000,-130.000000,-71.501244,-114.036118,1.000000,
0.116028,-76.000000,-141.000000,-73.750626,-127.518059,1.000000,
0.150024,-76.000000,-141.000000,-74.875313,-134.259033,1.000000,
0.193054,-70.000000,-148.000000,-72.437653,-141.129517,1.000000,
0.235046,-70.000000,-148.000000,-71.218826,-144.564758,1.000000,
0.270996,-70.000000,-148.000000,-70.609413,-146.282379,1.000000,
0.315002,-70.000000,-148.000000,-70.304703,-147.141190,1.000000,
0.359009,-70.000000,-148.000000,-70.152351,-147.570587,1.000000,
0.392029,-65.000000,-154.000000,-67.576172,-150.785294,1.000000,
1.328003,-65.000000,-161.000000,-66.288086,-155.892639,1.000000,
0.858032,-64.000000,-161.000000,-65.144043,-158.446320,1.000000,
1.298035,-64.000000,-161.000000,-64.572021,-159.723160,1.000000,
0.559021,-63.000000,-162.000000,-63.786011,-160.861572,1.000000,
0.592041,-63.000000,-162.000000,-63.393005,-161.430786,1.000000,
0.638000,-63.000000,-162.000000,-63.196503,-161.715393,1.000000,
0.674011,-63.000000,-162.000000,-63.098251,-161.857697,1.000000,
0.718018,-63.000000,-162.000000,-63.049126,-161.928848,1.000000,
0.752014,-69.000000,-168.000000,-66.024567,-164.964417,1.000000,
0.796997,-74.000000,-170.000000,-70.012283,-167.482208,1.000000,
0.840027,-74.000000,-170.000000,-72.006142,-168.741104,1.000000,
0.875000,-84.000000,-167.000000,-78.003067,-167.870544,1.000000,
0.919006,-84.000000,-167.000000,-81.001534,-167.435272,1.000000,
0.952026,-84.000000,-167.000000,-82.500763,-167.217636,1.000000,
0.997009,-87.000000,-163.000000,-84.750381,-165.108826,1.000000,
1.040039,-87.000000,-158.000000,-85.875191,-161.554413,1.000000,
1.072998,-90.000000,-158.000000,-87.937592,-159.777206,1.000000,
1.118042,-90.000000,-158.000000,-88.968796,-158.888611,1.000000,
1.152039,-95.000000,-152.000000,-91.984398,-155.444305,1.000000,
1.196045,-95.000000,-152.000000,-93.492203,-153.722153,1.000000,
1.239014,250.000000,-55.000000,78.253891,-104.361076,1.000000,
1.273010,250.000000,-55.000000,164.126953,-79.680542,1.000000,
1.317017,250.000000,-55.000000,207.063477,-67.340271,1.000000,
1.350037,-106.000000,-144.000000,50.531738,-105.670135,1.000000,
1.393005,-112.000000,-137.000000,-30.734131,-121.335068,1.000000,
2.328003,-112.000000,-137.000000,-71.367065,-129.167542,1.000000,
1.928040,-116.000000,-127.000000,-93.683533,-128.083771,1.000000,
2.358032,-116.000000,-127.000000,-104.841766,-127.541885,1.000000,
1.554016,-119.000000,-120.000000,-111.920883,-123.770943,1.000000,
1.598022,-124.000000,-112.000000,-117.960442,-117.885468,1.000000,
1.631042,-124.000000,-112.000000,-120.980225,-114.942734,1.000000,
1.674011,-10000.000000,-10000.000000,-114.931213,-109.195595,0.000000,
1.718994,-10000.000000,-10000.000000,-109.184654,-103.735817,0.000000,
1.751038,-10000.000000,-10000.000000,-103.725418,-98.549026,0.000000,
1.790039,-125.000000,-107.000000,-114.362709,-102.774513,1.000000,
1.841003,-125.000000,-107.000000,-119.681351,-104.887253,1.000000,
1.872009,-125.000000,-107.000000,-122.340675,-105.943626,1.000000,
1.914001,-10000.000000,-10000.000000,-116.223640,-100.646446,0.000000,
1.954041,-10000.000000,-10000.000000,-110.412460,-95.614120,0.000000,
1.994019,-124.000000,-104.000000,-117.206230,-99.807060,1.000000,
2.035034,-124.000000,-104.000000,-120.603119,-101.903534,1.000000,
2.074036,-10000.000000,-10000.000000,-114.572960,-96.808357,0.000000,
2.118042,-119.000000,-101.000000,-116.786484,-98.904175,1.000000,
2.156006,-119.000000,-101.000000,-117.893242,-99.952087,1.000000,
2.197998,-114.000000,-100.000000,-115.946625,-99.976044,1.000000,
2.237000,-114.000000,-100.000000,-114.973312,-99.988022,1.000000,
2.281006,-113.000000,-98.000000,-113.986656,-98.994011,1.000000,
2.309998,-113.000000,-98.000000,-113.493332,-98.497009,1.000000,
2.352051,-112.000000,-99.000000,-112.746666,-98.748505,1.000000,
2.397034,-112.000000,-98.000000,-112.373337,-98.374252,1.000000,
2.548035,-112.000000,-98.000000,-112.186668,-98.187126,1.000000,
2.848022,-112.000000,-98.000000,-112.093338,-98.093567,1.000000,
3.298035,-111.000000,-98.000000,-111.546669,-98.046783,1.000000,
2.556030,-110.000000,-97.000000,-110.773331,-97.523392,1.000000,
2.598999,-110.000000,-97.000000,-110.386665,-97.261696,1.000000,
2.632019,-110.000000,-97.000000,-110.193329,-97.130844,1.000000,
2.675049,-109.000000,-98.000000,-109.596664,-97.565422,1.000000,
2.718994,-110.000000,-98.000000,-109.798332,-97.782715,1.000000,
2.754028,-110.000000,-98.000000,-109.899170,-97.891357,1.000000,
2.793030,-110.000000,-98.000000,-109.949585,-97.945679,1.000000,
2.837036,-110.000000,-98.000000,-109.974792,-97.972839,1.000000,
2.880005,-110.000000,-98.000000,-109.987396,-97.986420,1.000000,
2.913025,-111.000000,-99.000000,-110.493698,-98.493210,1.000000,
2.956055,-111.000000,-99.000000,-110.746849,-98.746605,1.000000,
3.000000,-111.000000,-99.000000,-110.873428,-98.873306,1.000000,
3.032043,-111.000000,-100.000000,-110.936714,-99.436653,1.000000,
3.079041,-111.000000,-100.000000,-110.968353,-99.718323,1.000000,
3.112000,-111.000000,-100.000000,-110.984177,-99.859161,1.000000,
3.155029,-108.000000,-100.000000,-109.492088,-99.929581,1.000000,
3.194031,-108.000000,-100.000000,-108.746048,-99.964790,1.000000,
3.234009,-10000.000000,-10000.000000,-103.308746,-94.966553,0.000000,
3.276001,-104.000000,-100.000000,-103.654373,-97.483276,1.000000,
3.320007,-104.000000,-100.000000,-103.827187,-98.741638,1.000000,
3.354004,-102.000000,-102.000000,-102.913589,-100.370819,1.000000,
3.394043,-102.000000,-102.000000,-102.456795,-101.185410,1.000000,
4.128052,-101.000000,-103.000000,-101.728394,-102.092705,1.000000,
3.908020,-10000.000000,-10000.000000,-96.641975,-96.988068,0.000000,
4.358032,-106.000000,-105.000000,-91.809875,-92.138664,0.000000,
3.555054,-106.000000,-105.000000,-98.904938,-98.569336,1.000000,
3.598022,-106.000000,-105.000000,-102.452469,-101.784668,1.000000,
3.627014,-10000.000000,-10000.000000,-97.329849,-96.695435,0.000000,
3.674011,-115.000000,-105.000000,-106.164925,-100.847717,1.000000,
3.718994,-115.000000,-105.000000,-110.582458,-102.923859,1.000000,
