0.000000,-10000.000000,-10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.041992,41.000000,-167.000000,8.200000,-33.400002,1.000000,-0.313960,0.077080,
0.334961,36.000000,-164.000000,13.760000,-59.520004,1.000000,-0.225488,0.047344,
0.724976,-10000.000000,-10000.000000,13.484800,-58.329605,0.000000,0.046902,-0.010843,
0.162964,-10000.000000,-10000.000000,13.215104,-57.163013,0.000000,0.045964,-0.010626,
0.201965,-10000.000000,-10000.000000,12.950802,-56.019753,0.000000,0.045044,-0.010414,
0.242004,15.000000,-164.000000,13.360641,-77.615799,1.000000,-0.169391,-0.003918,
0.283997,10.000000,-164.000000,12.688513,-94.892639,1.000000,-0.115833,-0.014334,
0.324951,-10000.000000,-10000.000000,12.434743,-92.994789,0.000000,0.074775,-0.009999,
0.362976,-10000.000000,-10000.000000,12.186049,-91.134895,0.000000,0.073280,-0.009799,
0.403992,8.000000,-162.000000,11.348839,-105.307915,1.000000,-0.078545,-0.015181,
0.442993,10.000000,-164.000000,11.079071,-117.046333,1.000000,-0.047156,-0.009345,
0.483948,-10000.000000,-10000.000000,10.857490,-114.705406,0.000000,0.092233,-0.008730,
0.523987,14.000000,-164.000000,11.485991,-124.564323,1.000000,-0.023851,-0.000607,
0.565002,14.000000,-10000.000000,11.256271,-122.073036,0.000000,0.098157,-0.009051,
0.605957,-10000.000000,-10000.000000,11.031146,-119.631577,0.000000,0.096194,-0.008870,
0.644958,-10000.000000,-10000.000000,10.810523,-117.238945,0.000000,0.094270,-0.008693,
0.688965,-10000.000000,-10000.000000,10.594313,-114.894165,0.000000,0.092384,-0.008519,
0.726990,14.000000,-160.000000,11.275450,-123.915329,1.000000,-0.015862,0.000046,
0.769958,-10000.000000,-10000.000000,11.049941,-121.437019,0.000000,0.097645,-0.008885,
0.806946,11.000000,-151.000000,11.039953,-127.349617,1.000000,0.017284,-0.006724,
0.846985,6.000000,-142.000000,10.031962,-130.279694,1.000000,0.048867,-0.016099,
0.888000,-10000.000000,-10000.000000,9.831324,-127.674103,0.000000,0.102660,-0.007905,
0.927002,-3.000000,-132.000000,7.265059,-128.539276,1.000000,0.068472,-0.030022,
0.967957,-10000.000000,-10000.000000,7.119758,-125.968491,0.000000,0.101289,-0.005725,
1.007996,-10000.000000,-10000.000000,6.977363,-123.449120,0.000000,0.099263,-0.005610,
1.047974,-8.000000,-126.000000,3.981890,-123.959297,1.000000,0.069274,-0.032344,
1.384949,-9.000000,-126.000000,1.385512,-124.367439,1.000000,0.070539,-0.026795,
1.774963,-9.000000,-125.000000,-0.691590,-124.493950,1.000000,0.073431,-0.020356,
1.169983,-10.000000,-124.000000,-2.553272,-124.395157,1.000000,0.075625,-0.017085,
1.209961,-10.000000,-123.000000,-4.042618,-124.116127,1.000000,0.077260,-0.012468,
1.238953,-10.000000,-121.000000,-5.234094,-123.492905,1.000000,0.080328,-0.008774,
1.278992,-10.000000,-121.000000,-6.187275,-122.994324,1.000000,0.078782,-0.005819,
1.319946,-10.000000,-121.000000,-6.949821,-122.595459,1.000000,0.077546,-0.003456,
1.358948,-10.000000,-121.000000,-7.559856,-122.276367,1.000000,0.076557,-0.001564,
1.399963,-10.000000,-120.000000,-8.047885,-121.821091,1.000000,0.077645,-0.000052,
1.440979,-9.000000,-121.000000,-8.238308,-121.656876,1.000000,0.074636,0.003039,
1.479980,-6.000000,-122.000000,-7.790647,-121.725502,1.000000,0.072349,0.009151,
1.519958,-4.000000,-123.000000,-7.032517,-121.980400,1.000000,0.070639,0.011801,
1.560974,-2.000000,-123.000000,-6.026014,-122.184319,1.000000,0.071271,0.013681,
1.600952,-10000.000000,-10000.000000,-5.905494,-119.740631,0.000000,0.096281,0.004748,
1.639954,-1.000000,-121.000000,-4.924395,-119.992508,1.000000,0.069477,0.012766,
1.679993,0.000000,-119.000000,-3.939516,-119.794006,1.000000,0.073861,0.012212,
1.720947,0.000000,-119.000000,-3.151613,-119.635208,1.000000,0.073369,0.009770,
1.760986,1.000000,-118.000000,-2.321290,-119.308167,1.000000,0.074855,0.009696,
1.800964,-10000.000000,-10000.000000,-2.274864,-116.922005,0.000000,0.094015,0.001829,
1.839966,9.000000,-116.000000,-0.019892,-116.737602,1.000000,0.071887,0.022562,
