1.443,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.503,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.533,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.569,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.612,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.651,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.665,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.680,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.694,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.709,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.722,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.736,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.750,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.764,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.777,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.791,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.804,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.819,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.833,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.847,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.860,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.873,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.886,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.899,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.912,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.927,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.943,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.956,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.969,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.983,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,1.997,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.011,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.024,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.037,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.050,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.063,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.078,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.093,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.105,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.119,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.135,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.155,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.174,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.188,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.204,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.221,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.237,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.252,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.266,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.280,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.293,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.306,2.700,1.400,1.300,0.130,1.400,0.800,0.600
0.060,2.319,2.700,1.400,1.300,0.130,1.400,0.800,0.600
