0.050000,0.050000,0.750000,0.200000,0.066667,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.071000,0.021000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.088000,0.017000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.109000,0.021000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.129000,0.020000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.146000,0.017000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.158000,0.012000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.171000,0.013000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.186000,0.015000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.198000,0.012000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.210000,0.012000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.221000,0.011000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.234000,0.013000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.246000,0.012000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.260000,0.014000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.277000,0.017000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.292000,0.015000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.306000,0.014000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
0.321000,0.015000,0.750000,0.200000,0.200000,0.350000,-1000.000000,0.100000,0.350000,-0.350000,0.050000,1000.000000,
