20.228000,20.228000,0.000000,0.290000,0.288573,-0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.247000,0.019000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.260000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.273000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.287000,0.014000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.304000,0.017000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.314000,0.010000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.330000,0.016000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.342000,0.012000,0.750000,0.300000,0.291071,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.356000,0.014000,0.750000,0.300000,0.300000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.375000,0.019000,0.750000,0.300000,0.300000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.393000,0.018000,0.750000,0.300000,0.300000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.407000,0.014000,0.750000,0.300000,0.300000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.421000,0.014000,0.750000,0.300000,0.300000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.435000,0.014000,0.750000,0.300000,0.300000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.447000,0.012000,0.750000,0.290000,0.298929,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
20.460000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.250000, 
