1562189078.000000,-0.058613,-3.265259,-0.858780
1562189078.000000,-0.058644,-3.265504,-0.858973
1562189078.000000,-0.058509,-3.265502,-0.858891
1562189078.000000,-0.057964,-3.266124,-0.859250
1562189078.000000,-0.057444,-3.266835,-0.858951
1562189078.000000,-0.057026,-3.267102,-0.858814
1562189078.000000,-0.056860,-3.267195,-0.858764
1562189078.000000,-0.056981,-3.267785,-0.858892
1562189078.000000,-0.056839,-3.267902,-0.858850
1562189078.000000,-0.056382,-3.268227,-0.858716
1562189078.000000,-0.056925,-3.268415,-0.859200
1562189078.000000,-0.056574,-3.268680,-0.859140
1562189078.000000,-0.056452,-3.268760,-0.859114
1562189078.000000,-0.055816,-3.269216,-0.859089
1562189078.000000,-0.055666,-3.269295,-0.859061
1562189078.000000,-0.055215,-3.269503,-0.858940
1562189078.000000,-0.055062,-3.269564,-0.858891
1562189078.000000,-0.055053,-3.269867,-0.858781
1562189078.000000,-0.054914,-3.269912,-0.858727
1562189078.000000,-0.054523,-3.269980,-0.858539
1562189078.000000,-0.054635,-3.270429,-0.859072
1562189078.000000,-0.054286,-3.270471,-0.858932
1562189078.000000,-0.054181,-3.270482,-0.858890
1562189078.000000,-0.053708,-3.271073,-0.859265
1562189078.000000,-0.053599,-3.271100,-0.859246
1562189078.000000,-0.053207,-3.271179,-0.859182
1562189078.000000,-0.053079,-3.271198,-0.859153
1562189078.000000,-0.053324,-3.271863,-0.858615
1562189078.000000,-0.053223,-3.271900,-0.858550
1562189078.000000,-0.052878,-3.272026,-0.858335
1562189078.000000,-0.052866,-3.272602,-0.858775
1562189078.000000,-0.052585,-3.272754,-0.858687
1562189078.000000,-0.052274,-3.272913,-0.858587
1562189078.000000,-0.052245,-3.273039,-0.859100
1562189078.000000,-0.051926,-3.273270,-0.859056
1562189078.000000,-0.051588,-3.273540,-0.858999
1562189078.000000,-0.051236,-3.273857,-0.858932
1562189078.000000,-0.051345,-3.274122,-0.858864
1562189078.000000,-0.050932,-3.274457,-0.858782
1562189078.000000,-0.050480,-3.274829,-0.858676
1562189078.000000,-0.049987,-3.274991,-0.858774
1562189078.000000,-0.049366,-3.275374,-0.858695
1562189079.000000,-0.048690,-3.275781,-0.858609
1562189079.000000,-0.048329,-3.275996,-0.858561
1562189079.000000,-0.047807,-3.277551,-0.859051
1562189079.000000,-0.047145,-3.278233,-0.859003
1562189079.000000,-0.046487,-3.278990,-0.858951
1562189079.000000,-0.046027,-3.280415,-0.858668
1562189079.000000,-0.045351,-3.281313,-0.858551
1562189079.000000,-0.044609,-3.282169,-0.858415
1562189079.000000,-0.043997,-3.282784,-0.859093
1562189079.000000,-0.043217,-3.283542,-0.859066
1562189079.000000,-0.042411,-3.284321,-0.859021
1562189079.000000,-0.041452,-3.285887,-0.858964
1562189079.000000,-0.040607,-3.286768,-0.858906
1562189079.000000,-0.039749,-3.287707,-0.858827
1562189079.000000,-0.038877,-3.288693,-0.858740
1562189079.000000,-0.037913,-3.290592,-0.858326
1562189079.000000,-0.036948,-3.291763,-0.858178
1562189079.000000,-0.035938,-3.292954,-0.858020
1562189079.000000,-0.034733,-3.293366,-0.858353
1562189079.000000,-0.033590,-3.294426,-0.858234
1562189079.000000,-0.032415,-3.295523,-0.858101
1562189079.000000,-0.031057,-3.297477,-0.858510
1562189079.000000,-0.029841,-3.298782,-0.858458
1562189079.000000,-0.028665,-3.300220,-0.858381
1562189079.000000,-0.027449,-3.301670,-0.858297
