3.157000,3.157000,0.000000,0.097450,0.200000,0.200000,-0.102550,-0.323750,-0.030765,-0.040469,-0.321234,-0.321234,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,0.000000,0.000000
3.269000,0.112000,0.000000,0.093943,0.200000,0.200000,-0.106057,-0.335629,-0.031817,-0.041954,-0.323771,-0.323771,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,-0.000000,-0.000000
3.309000,0.040000,0.000000,0.092707,0.200000,0.200000,-0.107293,-0.339920,-0.032188,-0.042490,-0.324678,-0.324678,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,-0.000000,-0.000000
3.364000,0.055000,0.000000,0.091038,0.200000,0.200000,-0.108962,-0.345913,-0.032689,-0.043239,-0.325928,-0.325928,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,-0.000000,-0.000000
3.419000,0.055000,0.000000,0.089399,0.200000,0.200000,-0.110601,-0.351996,-0.033180,-0.044000,-0.327180,-0.327180,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,-0.000000,-0.000000
3.484000,0.065000,0.000000,0.087503,0.200000,0.200000,-0.112497,-0.359309,-0.033749,-0.044914,-0.328663,-0.328663,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,-0.000000,-0.000000
3.503000,0.019000,0.000000,0.086952,0.200000,0.200000,-0.113048,-0.361457,-0.033914,-0.045182,-0.329096,-0.329096,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,-0.000001,-0.000000
3.523000,0.020000,0.000000,0.086376,0.200000,0.200000,-0.113624,-0.363729,-0.034087,-0.045466,-0.329553,-0.329553,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,-0.000001,-0.000000
3.546000,0.023000,0.000000,0.085719,0.200000,0.200000,-0.114281,-0.366357,-0.034284,-0.045795,-0.330079,-0.330079,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,-0.000001,-0.000000
3.571000,0.025000,0.000000,0.085011,0.200000,0.200000,-0.114989,-0.369232,-0.034497,-0.046154,-0.330651,-0.330651,0.300000,0.125000,0.300000,0.300000,3.000000,-0.250000,-0.000001,-0.000000
