52.747000,52.747000,0.500000,-2.300000,-2.291312,2.791312,0.083739,0.200000,0.030000,0.200000
,52.786000,0.039000,0.500000,-2.300000,-0.375314,0.875314,0.026259,0.200000,0.030000,0.200000
,52.800000,0.014000,0.500000,-2.300000,-0.150467,0.650467,0.019514,0.200000,0.030000,0.200000
,52.811000,0.011000,0.500000,-2.300000,-0.119904,0.619904,0.018597,0.200000,0.030000,0.200000
,52.823000,0.012000,0.500000,-2.300000,-0.130190,0.630190,0.018906,0.200000,0.030000,0.200000
,52.842000,0.019000,0.500000,-2.300000,-0.199544,0.699544,0.020986,0.200000,0.030000,0.200000
,52.851000,0.009000,0.500000,-2.300000,-0.099044,0.599044,0.017971,0.200000,0.030000,0.200000
,52.862000,0.011000,0.500000,-2.300000,-0.119904,0.619904,0.018597,0.200000,0.030000,0.200000
,52.874000,0.012000,0.500000,-2.300000,-0.130190,0.630190,0.018906,0.200000,0.030000,0.200000
,52.884000,0.010000,0.500000,-2.300000,-0.109524,0.609524,0.018286,0.200000,0.030000,0.200000
,52.895000,0.011000,0.500000,-2.300000,-0.119904,0.619904,0.018597,0.200000,0.030000,0.200000
,52.909000,0.014000,0.500000,-2.300000,-0.150467,0.650467,0.019514,0.200000,0.030000,0.200000
,52.917000,0.008000,0.500000,-2.300000,-0.088463,0.588463,0.017654,0.200000,0.030000,0.200000
,52.929000,0.012000,0.500000,-2.300000,-0.130187,0.630187,0.018906,0.200000,0.030000,0.200000
,52.941000,0.012000,0.500000,-2.300000,-0.130190,0.630190,0.018906,0.200000,0.030000,0.200000
,52.951000,0.010000,0.500000,-2.300000,-0.109524,0.609524,0.018286,0.200000,0.030000,0.200000
,52.963000,0.012000,0.500000,-2.300000,-0.130190,0.630190,0.018906,0.200000,0.030000,0.200000
,52.975000,0.012000,0.500000,-2.300000,-0.130187,0.630187,0.018906,0.200000,0.030000,0.200000
,52.986000,0.011000,0.500000,-2.300000,-0.119907,0.619907,0.018597,0.200000,0.030000,0.200000
,52.996000,0.010000,0.500000,-2.300000,-0.109524,0.609524,0.018286,0.200000,0.030000,0.200000
,53.008000,0.012000,0.500000,-2.300000,-0.130187,0.630187,0.018906,0.200000,0.030000,0.200000
,53.019000,0.011000,0.500000,-2.300000,-0.119907,0.619907,0.018597,0.200000,0.030000,0.200000
,53.036000,0.017000,0.500000,-2.300000,-0.180184,0.680184,0.020406,0.200000,0.030000,0.200000
,53.047000,0.011000,0.500000,-2.300000,-0.119904,0.619904,0.018597,0.200000,0.030000,0.200000
,53.058000,0.011000,0.500000,-2.300000,-0.119907,0.619907,0.018597,0.200000,0.030000,0.200000
,53.072000,0.014000,0.500000,-2.300000,-0.150467,0.650467,0.019514,0.200000,0.030000,0.200000
,53.081000,0.009000,0.500000,-2.300000,-0.099044,0.599044,0.017971,0.200000,0.030000,0.200000
,53.092000,0.011000,0.500000,-2.300000,-0.119904,0.619904,0.018597,0.200000,0.030000,0.200000
