0.035,2.700,3.300,-0.600,1.400,1.100,0.300
0.064,2.700,3.300,-0.600,1.400,1.100,0.300
0.082,2.700,3.300,-0.600,1.400,1.100,0.300
0.100,2.700,3.300,-0.600,1.400,1.100,0.300
0.118,2.700,3.300,-0.600,1.400,1.100,0.300
0.136,2.700,3.300,-0.600,1.400,1.100,0.300
0.154,2.700,3.300,-0.600,1.400,1.100,0.300
0.175,2.700,3.300,-0.600,1.400,1.100,0.300
0.196,2.700,3.300,-0.600,1.400,1.000,0.400
0.216,2.700,3.300,-0.600,1.400,1.000,0.400
0.236,2.700,3.300,-0.600,1.400,1.000,0.400
0.254,2.700,3.300,-0.600,1.400,1.000,0.400
0.271,2.700,3.300,-0.600,1.400,1.000,0.400
0.287,2.700,3.300,-0.600,1.400,1.000,0.400
0.303,2.700,3.300,-0.600,1.400,1.000,0.400
0.319,2.700,3.300,-0.600,1.400,1.000,0.400
0.334,2.700,3.300,-0.600,1.400,1.000,0.400
0.350,2.700,3.300,-0.600,1.400,1.000,0.400
0.369,2.700,3.300,-0.600,1.400,1.000,0.400
0.391,2.700,3.300,-0.600,1.400,1.000,0.400
0.407,2.700,3.300,-0.600,1.400,1.000,0.400
0.427,2.700,3.300,-0.600,1.400,1.000,0.400
0.447,2.700,3.300,-0.600,1.400,1.000,0.400
0.466,2.700,3.300,-0.600,1.400,1.000,0.400
0.485,2.700,3.300,-0.600,1.400,1.000,0.400
0.504,2.700,3.300,-0.600,1.400,1.000,0.400
0.521,2.700,3.300,-0.600,1.400,1.000,0.400
0.537,2.700,3.300,-0.600,1.400,1.000,0.400
0.554,2.700,3.300,-0.600,1.400,1.000,0.400
0.570,2.700,3.300,-0.600,1.400,1.000,0.400
0.585,2.700,3.300,-0.600,1.400,1.000,0.400
0.603,2.700,3.300,-0.600,1.400,1.000,0.400
0.619,2.700,3.300,-0.600,1.400,1.000,0.400
0.636,2.700,3.300,-0.600,1.400,1.000,0.400
0.654,2.700,3.300,-0.600,1.400,1.000,0.400
0.671,2.700,3.300,-0.600,1.400,1.000,0.400
0.688,2.700,3.300,-0.600,1.400,1.000,0.400
0.707,2.700,3.300,-0.600,1.400,1.000,0.400
0.730,2.700,3.300,-0.600,1.400,1.000,0.400
0.761,2.700,3.300,-0.600,1.400,1.000,0.400
0.787,2.700,3.300,-0.600,1.400,1.000,0.400
0.809,2.700,3.300,-0.600,1.400,1.000,0.400
0.832,2.700,3.300,-0.600,1.400,1.000,0.400
0.858,2.700,3.300,-0.600,1.400,1.000,0.400
0.882,2.700,3.300,-0.600,1.400,1.000,0.400
0.907,2.700,3.300,-0.600,1.400,1.000,0.400
0.936,2.700,3.300,-0.600,1.400,1.000,0.400
0.960,2.700,3.300,-0.600,1.400,1.000,0.400
0.986,2.700,3.300,-0.600,1.400,1.000,0.400
1.010,2.700,3.300,-0.600,1.400,1.000,0.400
1.040,2.700,3.300,-0.600,1.400,1.000,0.400
