28.929000,28.929000,0.750000,0.290000,0.289001,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
28.945000,0.016000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
28.957000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
28.968000,0.011000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
28.980000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
28.992000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.004000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.015000,0.011000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.030000,0.015000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.043000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.056000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.069000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.082000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.094000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.106000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.116000,0.010000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.130000,0.014000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.142000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.160000,0.018000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.176000,0.016000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.188000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.202000,0.014000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.215000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.229000,0.014000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.241000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.252000,0.011000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.267000,0.015000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.281000,0.014000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.294000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.306000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.318000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.331000,0.013000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.343000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.359000,0.016000,0.750000,0.350000,0.298276,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.374000,0.015000,0.750000,0.350000,0.350000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.389000,0.015000,0.750000,0.350000,0.350000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.401000,0.012000,0.750000,0.350000,0.350000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.413000,0.012000,0.750000,0.350000,0.350000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.426000,0.013000,0.750000,0.350000,0.350000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.439000,0.013000,0.750000,0.350000,0.350000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.451000,0.012000,0.750000,0.350000,0.350000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.464000,0.013000,0.750000,0.320000,0.346549,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.477000,0.013000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.490000,0.013000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.501000,0.011000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.513000,0.012000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.526000,0.013000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.537000,0.011000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.549000,0.012000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.561000,0.012000,0.750000,0.310000,0.318929,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.575000,0.014000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.588000,0.013000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.604000,0.016000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.620000,0.016000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.636000,0.016000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.647000,0.011000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.660000,0.013000,0.750000,0.290000,0.307699,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.675000,0.015000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.692000,0.017000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.704000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.716000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.732000,0.016000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.744000,0.012000,0.750000,0.290000,0.290000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.755000,0.011000,0.750000,0.310000,0.291982,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.766000,0.011000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.781000,0.015000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.797000,0.016000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.813000,0.016000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.829000,0.016000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.844000,0.015000,0.750000,0.310000,0.310000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.860000,0.016000,0.750000,0.320000,0.311379,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.874000,0.014000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.890000,0.016000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.907000,0.017000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.922000,0.015000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.934000,0.012000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.946000,0.012000,0.750000,0.320000,0.320000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.957000,0.011000,0.750000,0.310000,0.319009,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.968000,0.011000,0.750000,0.230000,0.302072,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.980000,0.012000,0.750000,0.230000,0.230000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
29.996000,0.016000,0.750000,0.230000,0.230000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
30.013000,0.017000,0.750000,0.230000,0.230000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
30.029000,0.016000,0.750000,0.230000,0.230000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
30.045000,0.016000,0.750000,0.230000,0.230000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
30.061000,0.016000,0.750000,0.280000,0.236896,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
30.077000,0.016000,0.750000,0.280000,0.280000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
30.090000,0.013000,0.750000,0.280000,0.280000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
30.103000,0.013000,0.750000,0.280000,0.280000,0.350000,0.100000,0.350000,-0.350000,0.050000,0.500000, 
