0.021000,0.021000,1.000000,0.205561,0.200000,0.200000,0.005561,0.000117,0.011122,0.000000,-0.238878,-0.238878,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000000,0.0000000.0556110.001168
0.049000,0.028000,1.000000,0.212907,0.200000,0.200000,0.012907,0.000478,0.025815,0.000000,-0.224185,-0.224185,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000000,0.0000000.1290730.004782
0.066000,0.017000,1.000000,0.217342,0.200000,0.200000,0.017342,0.000773,0.034685,0.000000,-0.215315,-0.215315,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.1734230.007730
0.079000,0.013000,1.000000,0.220719,0.200000,0.200000,0.020719,0.001042,0.041438,0.000000,-0.208562,-0.208562,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.2071920.010424
0.091000,0.012000,1.000000,0.223824,0.200000,0.200000,0.023824,0.001328,0.047648,0.000000,-0.202352,-0.202352,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.2382390.013282
0.116000,0.025000,1.000000,0.230239,0.200000,0.200000,0.030239,0.002084,0.060477,0.000000,-0.189523,-0.189523,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.3023870.020842
0.128000,0.012000,1.000000,0.233305,0.200000,0.200000,0.033305,0.002484,0.066611,0.000000,-0.183389,-0.183389,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.3330540.024839
0.140000,0.012000,1.000000,0.236360,0.200000,0.200000,0.036360,0.002920,0.072720,0.000000,-0.177280,-0.177280,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.3636000.029202
0.153000,0.013000,1.000000,0.239655,0.200000,0.200000,0.039655,0.003436,0.079310,0.000000,-0.170690,-0.170690,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.3965480.034357
0.165000,0.012000,1.000000,0.242684,0.200000,0.200000,0.042684,0.003948,0.085368,0.000000,-0.164632,-0.164632,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.4268410.039479
0.176000,0.011000,1.000000,0.245451,0.200000,0.200000,0.045451,0.004448,0.090902,0.000000,-0.159099,-0.159099,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.4545070.044479
0.189000,0.013000,1.000000,0.248706,0.200000,0.200000,0.048706,0.005081,0.097413,0.000000,-0.152587,-0.152587,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.000001,0.0000000.4870640.050811
0.202000,0.013000,1.000000,0.251948,0.210000,0.200415,0.051533,0.005751,0.095461,0.000000,-0.154539,-0.154539,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.769230,0.0380230.4773030.057016
0.214000,0.012000,1.000000,0.254928,0.210000,0.200784,0.054144,0.006401,0.093716,0.000000,-0.156284,-0.156284,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.798732,0.0728640.4685780.062638
0.225000,0.011000,1.000000,0.257650,0.210000,0.201110,0.056540,0.007023,0.092060,0.000000,-0.157940,-0.157940,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.837810,0.1051040.4602990.067702
0.238000,0.013000,1.000000,0.260853,0.210000,0.201479,0.059374,0.007795,0.092006,0.000000,-0.157994,-0.157994,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.683850,0.1337110.4600290.073682
0.253000,0.015000,1.000000,0.264530,0.210000,0.201885,0.062646,0.008734,0.093632,0.000000,-0.156368,-0.156368,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,0.568060,0.1582970.4681590.080704
0.268000,0.015000,1.000000,0.268190,0.200000,0.201795,0.066394,0.009730,0.104344,0.000000,-0.145656,-0.145656,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,-0.125661,0.1422240.5217210.088530
0.282000,0.014000,1.000000,0.271589,0.200000,0.201715,0.069874,0.010708,0.114171,0.000000,-0.135829,-0.135829,0.200000,0.000000,0.300000,0.300000,3.000000,-0.250000,-0.128226,0.1278820.5708550.096522
