1.887,2.700,0.200,2.500,0.250,1.400,-0.600,2.000
0.200,1.959,2.700,0.300,2.400,0.240,1.400,-0.300,1.700
0.170,1.995,2.700,1.200,1.500,0.150,1.400,-0.200,1.600
0.160,2.033,2.700,2.800,-0.100,-0.010,1.400,-0.200,1.600
0.160,2.090,2.700,4.800,-2.100,-0.210,1.400,-0.300,1.700
0.170,2.136,2.700,5.100,-2.400,-0.240,1.400,-0.200,1.600
0.160,2.149,2.700,4.900,-2.200,-0.220,1.400,-0.100,1.500
0.150,2.164,2.700,4.700,-2.000,-0.200,1.400,-0.100,1.500
0.150,2.183,2.700,4.700,-2.000,-0.200,1.400,-0.100,1.500
0.150,2.205,2.700,4.500,-1.800,-0.180,1.400,-0.100,1.500
0.150,2.220,2.700,4.200,-1.500,-0.150,1.400,-0.100,1.500
0.150,2.237,2.700,3.900,-1.200,-0.120,1.400,-0.200,1.600
0.160,2.255,2.700,3.600,-0.900,-0.090,1.400,-0.300,1.700
0.170,2.274,2.700,3.000,-0.300,-0.030,1.400,-0.300,1.700
0.170,2.296,2.700,2.500,0.200,0.020,1.400,-0.300,1.700
0.170,2.313,2.700,1.900,0.800,0.080,1.400,-0.300,1.700
0.170,2.328,2.700,1.900,0.800,0.080,1.400,-0.300,1.700
0.170,2.344,2.700,1.400,1.300,0.130,1.400,-0.200,1.600
0.160,2.363,2.700,1.000,1.700,0.170,1.400,-0.200,1.600
0.160,2.379,2.700,0.600,2.100,0.210,1.400,-0.100,1.500
0.150,2.395,2.700,0.600,2.100,0.210,1.400,-0.100,1.500
0.150,2.411,2.700,0.300,2.400,0.240,1.400,-0.100,1.500
0.150,2.425,2.700,0.300,2.400,0.240,1.400,-0.100,1.500
0.150,2.438,2.700,0.200,2.500,0.250,1.400,-0.200,1.600
0.160,2.456,2.700,0.100,2.600,0.260,1.400,-0.200,1.600
0.160,2.474,2.700,0.100,2.600,0.260,1.400,-0.300,1.700
0.170,2.492,2.700,0.000,2.700,0.270,1.400,-0.300,1.700
0.170,2.510,2.700,-0.000,2.700,0.270,1.400,-0.300,1.700
0.170,2.530,2.700,-0.000,2.700,0.270,1.400,-0.300,1.700
0.170,2.547,2.700,-0.100,2.800,0.280,1.400,-0.200,1.600
0.160,2.563,2.700,-0.200,2.900,0.290,1.400,-0.200,1.600
0.160,2.579,2.700,-0.300,3.000,0.300,1.400,-0.100,1.500
0.150,2.592,2.700,-0.300,3.000,0.300,1.400,-0.100,1.500
0.150,2.614,2.700,-0.300,3.000,0.300,1.400,-0.100,1.500
0.150,2.630,2.700,-0.200,2.900,0.290,1.400,-0.100,1.500
