0.000000,-10000.000000,-10000.000000,-75.306145,-125.774887,0.000000,0.037732,0.038719,0.038719,0.400000,0.022592,0.025002,0.025002,3.100000,-10000.000000,203.310455,164.357727,
0.017190,-10000.000000,-10000.000000,-73.800018,-123.259392,0.000000,0.036978,0.037521,0.037521,0.400000,0.022140,0.024300,0.024300,3.100000,-10000.000000,203.269028,164.357727,
0.058021,-10000.000000,-10000.000000,-72.324020,-120.794205,0.000000,0.036238,0.036363,0.036363,0.400000,0.021697,0.023620,0.023620,3.100000,-10000.000000,203.274094,164.357727,
0.098010,-10000.000000,-10000.000000,-70.877541,-118.378319,0.000000,0.035513,0.035244,0.035244,0.400000,0.021263,0.022959,0.022959,3.100000,-10000.000000,203.246109,164.357727,
0.138391,-10000.000000,-10000.000000,-69.459991,-116.010750,0.000000,0.034803,0.034162,0.034162,0.400000,0.020838,0.022319,0.022319,3.100000,-10000.000000,203.210617,164.357727,
0.178915,-10000.000000,-10000.000000,-68.070793,-113.690536,0.000000,0.034107,0.033115,0.033115,0.400000,0.020421,0.021697,0.021697,3.100000,-10000.000000,203.157959,164.357727,
0.218703,-10000.000000,-10000.000000,-66.709381,-111.416725,0.000000,0.033425,0.032103,0.032103,0.400000,0.020013,0.021095,0.021095,3.200000,-10000.000000,203.125397,164.357727,
0.261219,-10000.000000,-10000.000000,-65.375191,-109.188393,0.000000,0.032757,0.031125,0.031125,0.400000,0.019613,0.020510,0.020510,3.100000,-10000.000000,203.080261,164.357727,
0.298627,-10000.000000,-10000.000000,-64.067688,-107.004623,0.000000,0.032101,0.030178,0.030178,0.400000,0.019220,0.019942,0.019942,3.100000,-10000.000000,203.077393,164.357727,
0.337979,-10000.000000,-10000.000000,-62.786335,-104.864532,0.000000,0.031459,0.029263,0.029263,0.500000,0.018836,0.019392,0.019392,3.000000,-10000.000000,202.618851,164.357727,
0.379325,-10000.000000,-10000.000000,-61.530609,-102.767242,0.000000,0.030830,0.028378,0.028378,0.500000,0.018459,0.018858,0.018858,2.900000,-10000.000000,202.082352,164.357727,
0.418471,-10000.000000,-10000.000000,-60.299995,-100.711899,0.000000,0.030214,0.027521,0.027521,0.500000,0.018090,0.018339,0.018339,2.900000,-10000.000000,202.082352,164.357727,
0.459728,-10000.000000,-10000.000000,-59.093994,-98.697662,0.000000,0.029609,0.026693,0.026693,0.800000,0.017728,0.017837,0.017837,2.200000,-10000.000000,199.122986,164.357727,
0.498492,-10000.000000,-10000.000000,-57.912113,-96.723709,0.000000,0.029017,0.025892,0.025892,0.900000,0.017374,0.017349,0.017349,1.200000,-10000.000000,197.326141,164.357727,
0.537714,-10000.000000,-10000.000000,-56.753872,-94.789238,0.000000,0.028437,0.025117,0.025117,0.600000,0.017026,0.016875,0.016875,0.400000,-10000.000000,195.245117,164.357727,
0.579171,-10000.000000,-10000.000000,-55.618793,-92.893456,0.000000,0.027868,0.024367,0.024367,0.700000,0.016686,0.016415,0.016415,0.900000,-10000.000000,193.236328,164.357727,
0.618066,-10000.000000,-10000.000000,-54.506416,-91.035583,0.000000,0.027311,0.023641,0.023641,1.100000,0.016352,0.015969,0.015969,0.800000,-10000.000000,190.815216,164.357727,
0.657745,-10000.000000,-10000.000000,-53.416286,-89.214874,0.000000,0.026764,0.022939,0.022939,1.400000,0.016025,0.015536,0.015536,0.300000,-10000.000000,188.198990,164.357727,
0.697934,-10000.000000,-10000.000000,-52.347961,-87.430580,0.000000,0.026229,0.022259,0.022259,1.700000,0.015704,0.015116,0.015116,-0.100000,-10000.000000,185.562607,164.357727,
0.736854,-10000.000000,-10000.000000,-51.301003,-85.681969,0.000000,0.025705,0.021602,0.021602,1.700000,0.015390,0.014708,0.014708,-0.900000,-10000.000000,182.606415,164.357727,
0.778720,-10000.000000,-10000.000000,-50.274982,-83.968330,0.000000,0.025190,0.020965,0.020965,1.800000,0.015082,0.014312,0.014312,-1.100000,-10000.000000,179.814636,164.357727,
0.819112,-10000.000000,-10000.000000,-49.269482,-82.288963,0.000000,0.024687,0.020349,0.020349,1.800000,0.014781,0.013927,0.013927,-0.900000,-10000.000000,177.418518,164.357727,
0.857187,-10000.000000,-10000.000000,-48.284092,-80.643181,0.000000,0.024193,0.019753,0.019753,2.100000,0.014485,0.013554,0.013554,-0.800000,-10000.000000,174.514542,164.357727,
0.896972,-10000.000000,-10000.000000,-47.318409,-79.030319,0.000000,0.023709,0.019176,0.019176,1.900000,0.014196,0.013192,0.013192,-1.100000,-10000.000000,172.055756,164.357727,
0.937013,-3.000000,-70.000000,-38.454727,-77.224258,1.000000,0.023167,0.018494,0.018494,1.700000,0.011536,0.008942,0.008942,-0.800000,37.942154,169.488419,166.557281,
0.980118,-10000.000000,-10000.000000,-37.685631,-75.679771,0.000000,0.022704,0.017947,0.017947,1.600000,0.011306,0.008736,0.008736,-0.500000,-10000.000000,167.162125,166.557281,
1.019812,-10000.000000,-10000.000000,-36.931919,-74.166176,0.000000,0.022250,0.017417,0.017417,1.500000,0.011080,0.008536,0.008536,-0.600000,-10000.000000,164.053131,166.557281,
1.059629,-10000.000000,-10000.000000,-36.193279,-72.682854,0.000000,0.021805,0.016904,0.016904,1.800000,0.010858,0.008340,0.008340,-0.700000,-10000.000000,162.240021,166.557281,
1.099354,-10000.000000,-10000.000000,-35.469414,-71.229195,0.000000,0.021369,0.016408,0.016408,2.100000,0.010641,0.008149,0.008149,-0.500000,-10000.000000,160.613205,166.557281,
1.137042,-10000.000000,-10000.000000,-34.760025,-69.804611,0.000000,0.020941,0.015928,0.015928,1.800000,0.010428,0.007962,0.007962,-1.100000,-10000.000000,159.226685,166.557281,
1.180266,-10000.000000,-10000.000000,-34.064823,-68.408516,0.000000,0.020523,0.015463,0.015463,2.000000,0.010219,0.007780,0.007780,-1.100000,-10000.000000,158.142426,166.557281,
