0.000000,174.838028,-1.086737,-0.989096,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-84.838013,0.000000,0.000000,
0.076996,174.900391,0.668304,-0.169201,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000000,0.000000,0.000000,0.000000,-0.003901,-0.024332,4.000178,0.000000,0.002311,0.000000,0.000000,0.000000,0.000000,4.000178,0.000000,0.002311,0.000000,0.000000,0.002311,0.000000,0.040030,0.000000,0.000000,0.000000,0.076996,0.000000,0.000000,0.000000,0.000000,0.000000,-84.900391,0.047778,-0.012096,
0.136993,175.076538,0.794712,-1.070736,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.000007,-0.000044,-0.000234,-0.001460,-0.028261,-0.025009,5.000599,0.000000,0.004713,0.000000,0.000000,0.000000,0.000000,5.000599,0.000000,0.004713,0.000000,0.000000,0.004713,0.000000,0.050048,0.000000,0.004303,-0.001075,0.136993,0.000000,0.000000,0.000000,0.000000,0.000000,-85.076538,0.044982,-0.060605,
0.182007,175.177750,1.974648,1.810023,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.000046,-0.000135,-0.001506,-0.002586,0.042420,-0.039101,6.001125,0.000000,0.006966,0.000000,0.000000,0.000000,0.000000,6.001125,0.000000,0.006966,0.000000,0.000000,0.006966,0.000000,0.060058,0.000000,0.013048,-0.005736,0.182007,0.000000,0.000000,0.000000,0.000000,0.000000,-85.177765,0.085057,0.077966,
0.273010,175.303253,0.720454,-1.736034,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.000008,-0.000532,0.002354,-0.006144,-0.069700,-0.035875,7.002891,0.000000,0.012434,0.000000,0.000000,0.000000,0.000000,7.002891,0.000000,0.012434,0.000000,0.000000,0.012434,0.000000,0.070099,0.000000,0.052964,-0.005114,0.273010,0.000000,0.000000,0.000000,0.000000,0.000000,-85.303238,0.060095,-0.144807,
0.325012,175.371216,2.598861,2.411835,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000021,-0.000900,-0.001270,-0.008009,0.064599,-0.059213,8.004374,0.000000,0.016079,0.000000,0.000000,0.000000,0.000000,8.004374,0.000000,0.016079,0.000000,0.000000,0.016079,0.000000,0.080113,0.000000,0.089878,-0.005212,0.325012,0.000000,0.000000,0.000000,0.000000,0.000000,-85.371216,0.128465,0.119220,
0.359009,175.390854,0.050757,-1.035408,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000015,-0.001207,0.000926,-0.010023,-0.016899,-0.002200,9.005559,0.000000,0.018803,0.000000,0.000000,0.000000,0.000000,9.005559,0.000000,0.018803,0.000000,0.000000,0.018803,0.000000,0.090118,0.000000,0.120385,-0.008228,0.359009,0.000000,0.000000,0.000000,0.000000,0.000000,-85.390839,0.001669,-0.034043,
0.403015,175.520279,1.752969,0.874868,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000039,-0.001650,0.000182,-0.010119,0.021268,-0.035392,10.007389,0.000000,0.022769,0.000000,0.000000,0.000000,0.000000,10.007389,0.000000,0.022769,0.000000,0.000000,0.022769,0.000000,0.100128,0.000000,0.164776,-0.008987,0.403015,0.000000,0.000000,0.000000,0.000000,0.000000,-85.520279,0.073890,0.036877,
0.446014,175.590881,2.142079,2.534755,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000067,-0.002118,0.001097,-0.011641,0.055490,-0.040008,11.009533,0.000000,0.027075,0.000000,0.000000,0.000000,0.000000,11.009533,0.000000,0.027075,0.000000,0.000000,0.027075,0.000000,0.110137,0.000000,0.211644,-0.009639,0.446014,0.000000,0.000000,0.000000,0.000000,0.000000,-85.590881,0.088311,0.104499,
0.484009,175.661133,1.792576,2.395019,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000148,-0.002589,0.003205,-0.013161,0.046190,-0.029397,12.011749,0.000000,0.031259,0.000000,0.000000,0.000000,0.000000,12.011749,0.000000,0.031259,0.000000,0.000000,0.031259,0.000000,0.120145,0.000000,0.259257,-0.004796,0.484009,0.000000,0.000000,0.000000,0.000000,0.000000,-85.661133,0.065615,0.087666,
0.518005,175.734406,1.744330,2.242360,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000284,-0.003053,0.004775,-0.014161,0.038894,-0.025854,13.014013,0.000000,0.035344,0.000000,0.000000,0.000000,0.000000,13.014013,0.000000,0.035344,0.000000,0.000000,0.035344,0.000000,0.130150,0.000000,0.306585,0.005609,0.518005,0.000000,0.000000,0.000000,0.000000,0.000000,-85.734406,0.057352,0.073726,
0.557007,175.743439,0.357111,0.539794,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000500,-0.003625,0.006292,-0.015169,0.010601,-0.005932,14.016968,0.000000,0.040420,0.000000,0.000000,0.000000,0.000000,14.016968,0.000000,0.040420,0.000000,0.000000,0.040420,0.000000,0.140158,0.000000,0.365223,0.022935,0.557007,0.000000,0.000000,0.000000,0.000000,0.000000,-85.743439,0.013405,0.020262,
0.605011,175.814407,0.071961,3.444251,0.000000,-10000.000000,-10000.000000,-10000.000000,0.000814,-0.004360,0.006801,-0.015454,0.078792,0.004114,15.021172,0.000000,0.047149,0.000000,0.000000,0.000000,0.000000,15.021172,0.000000,0.047149,0.000000,0.000000,0.047149,0.000000,0.150170,0.000000,0.440793,0.049365,0.605011,0.000000,0.000000,0.000000,0.000000,0.000000,-85.814423,0.003296,0.157765,
0.640991,175.823059,0.472687,-1.200557,0.000000,-10000.000000,-10000.000000,-10000.000000,0.001110,-0.004914,0.009636,-0.015306,-0.020195,-0.009705,16.024759,0.000000,0.052552,0.000000,0.000000,0.000000,0.000000,16.024759,0.000000,0.052552,0.000000,0.000000,0.052552,0.000000,0.160176,0.000000,0.498129,0.074893,0.640991,0.000000,0.000000,0.000000,0.000000,0.000000,-85.823059,0.016417,-0.041696,
0.817993,175.827774,-0.012127,-1.929536,0.000000,-10000.000000,-10000.000000,-10000.000000,0.002499,-0.007775,0.006061,-0.017024,-0.144767,-0.009646,17.048384,0.000000,0.080917,0.000000,0.000000,0.000000,0.000000,17.048384,0.000000,0.080917,0.000000,0.000000,0.080917,0.000000,0.170333,0.000000,0.793589,0.192674,0.817993,0.000000,0.000000,0.000000,0.000000,0.000000,-85.827789,-0.001824,-0.290171,
1.108002,175.832230,0.939564,0.232643,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.001831,-0.013117,-0.035922,-0.019821,0.033757,-0.103433,18.109652,0.000000,0.130376,0.000000,0.000000,0.000000,0.000000,18.109652,0.000000,0.130376,0.000000,0.000000,0.130376,0.000000,0.180753,0.000000,1.294954,-0.277942,1.108002,0.000000,0.000000,0.000000,0.000000,0.000000,-85.832230,0.211225,0.052301,
1.638000,175.833588,1.318164,-0.467245,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.016129,-0.038149,-0.018031,-0.074640,-0.064127,-0.233585,19.298723,0.000000,0.226547,0.000000,0.000000,0.000000,0.000000,19.298723,0.000000,0.226547,0.000000,0.000000,0.226547,0.000000,0.192158,0.000000,3.687682,-1.885763,1.638000,0.000000,0.000000,0.000000,0.000000,0.000000,-85.833588,0.456618,-0.161856,
0.804016,175.856934,1.786322,-0.644564,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.023392,-0.057134,0.035449,0.120166,1.290602,4.592064,20.055107,0.000000,0.064841,0.000000,0.000000,0.000000,0.000000,20.055107,0.000000,0.064841,0.000000,0.000000,0.064841,0.000000,0.205635,0.000000,5.529427,-2.745843,0.804016,0.000000,0.000000,0.000000,0.000000,0.000000,-85.856918,-8.973641,3.237988,
0.847015,175.870102,0.656275,2.175736,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.020674,-0.047721,0.090944,0.317622,0.045707,-0.010263,21.061064,0.000000,0.073683,0.000000,0.000000,0.000000,0.000000,21.061064,0.000000,0.073683,0.000000,0.000000,0.073683,0.000000,0.215645,0.000000,4.610844,-2.405749,0.847015,0.000000,0.000000,0.000000,0.000000,0.000000,-85.870102,0.027056,0.089698,
0.885010,175.901749,0.837271,0.728510,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.017186,-0.035661,0.092681,0.317232,0.014394,-0.014332,22.066975,0.000000,0.081876,0.000000,0.000000,0.000000,0.000000,22.066975,0.000000,0.081876,0.000000,0.000000,0.081876,0.000000,0.225652,0.000000,3.434143,-1.969065,0.885010,0.000000,0.000000,0.000000,0.000000,0.000000,-85.901749,0.030647,0.026666,
0.916992,175.911148,0.877771,0.635095,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.014215,-0.025522,0.093141,0.316774,0.010786,-0.012865,23.072443,0.000000,0.089093,0.000000,0.000000,0.000000,0.000000,23.072443,0.000000,0.089093,0.000000,0.000000,0.089093,0.000000,0.235657,0.000000,2.444383,-1.599815,0.916992,0.000000,0.000000,0.000000,0.000000,0.000000,-85.911148,0.027203,0.019682,
0.958008,175.975998,1.353898,0.829566,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.010385,-0.012540,0.093584,0.316246,0.018174,-0.025459,24.080149,0.000000,0.098759,0.000000,0.000000,0.000000,0.000000,24.080149,0.000000,0.098759,0.000000,0.000000,0.098759,0.000000,0.245665,0.000000,1.178080,-1.123960,0.958008,0.000000,0.000000,0.000000,0.000000,0.000000,-85.975998,0.053343,0.032685,
0.998016,176.018784,1.934923,1.297225,0.000000,-10000.000000,-10000.000000,-10000.000000,-0.006626,0.000092,0.094311,0.315227,0.027476,-0.035396,25.088446,0.000000,0.108588,0.000000,0.000000,0.000000,0.000000,25.088446,0.000000,0.108588,0.000000,0.000000,0.108588,0.000000,0.255673,0.000000,-0.055153,-0.660414,0.998016,0.000000,0.000000,0.000000,0.000000,0.000000,-86.018784,0.074435,0.049904,
