0.010000,0.010000,1.000000,0.201331,0.200000,0.200000,0.001331,0.000013,0.000067,0.000000,-0.149933,-0.149933,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,0.000000
0.028000,0.018000,1.000000,0.203720,0.200000,0.200000,0.003720,0.000080,0.000186,0.000002,-0.149812,-0.149812,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,0.000000
0.039000,0.011000,1.000000,0.205177,0.200000,0.200000,0.005177,0.000137,0.000259,0.000004,-0.149737,-0.149737,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,0.000000
0.051000,0.012000,1.000000,0.206764,0.200000,0.200000,0.006764,0.000218,0.000338,0.000007,-0.149655,-0.149655,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,0.000000
0.061000,0.010000,1.000000,0.208083,0.200000,0.200000,0.008084,0.000299,0.000404,0.000009,-0.149587,-0.149587,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000000,0.000000
0.072000,0.011000,1.000000,0.209533,0.200000,0.200000,0.009533,0.000404,0.000477,0.000012,-0.149511,-0.149511,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000000,0.000000
0.083000,0.011000,1.000000,0.210979,0.200000,0.200000,0.010979,0.000525,0.000549,0.000016,-0.149435,-0.149435,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000000,0.000000
0.095000,0.012000,1.000000,0.212554,0.200000,0.200000,0.012554,0.000675,0.000628,0.000020,-0.149352,-0.149352,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000000,0.000000
0.106000,0.011000,1.000000,0.213995,0.200000,0.200000,0.013995,0.000829,0.000700,0.000025,-0.149275,-0.149275,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000000,0.000000
0.117000,0.011000,1.000000,0.215434,0.200000,0.200000,0.015434,0.000999,0.000772,0.000030,-0.149198,-0.149198,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000000,0.000000
0.128000,0.011000,1.000000,0.216869,0.200000,0.200000,0.016869,0.001185,0.000843,0.000036,-0.149121,-0.149121,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.138000,0.010000,1.000000,0.218172,0.200000,0.200000,0.018172,0.001366,0.000909,0.000041,-0.149050,-0.149050,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.150000,0.012000,1.000000,0.219733,0.200000,0.200000,0.019733,0.001603,0.000987,0.000048,-0.148965,-0.148965,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.160000,0.010000,1.000000,0.221031,0.200000,0.200000,0.021031,0.001814,0.001052,0.000054,-0.148894,-0.148894,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.171000,0.011000,1.000000,0.222457,0.200000,0.200000,0.022457,0.002061,0.001123,0.000062,-0.148815,-0.148815,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.183000,0.012000,1.000000,0.224009,0.200000,0.200000,0.024009,0.002349,0.001200,0.000070,-0.148729,-0.148729,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.194000,0.011000,1.000000,0.225429,0.200000,0.200000,0.025429,0.002628,0.001271,0.000079,-0.148650,-0.148650,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.205000,0.011000,1.000000,0.226846,0.200000,0.200000,0.026846,0.002924,0.001342,0.000088,-0.148570,-0.148570,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.216000,0.011000,1.000000,0.228261,0.200000,0.200000,0.028261,0.003235,0.001413,0.000097,-0.148490,-0.148490,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.226000,0.010000,1.000000,0.229545,0.200000,0.200000,0.029545,0.003530,0.001477,0.000106,-0.148417,-0.148417,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.237000,0.011000,1.000000,0.230955,0.200000,0.200000,0.030955,0.003871,0.001548,0.000116,-0.148336,-0.148336,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.249000,0.012000,1.000000,0.232490,0.200000,0.200000,0.032490,0.004260,0.001625,0.000128,-0.148248,-0.148248,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.259000,0.010000,1.000000,0.233767,0.200000,0.200000,0.033767,0.004598,0.001688,0.000138,-0.148174,-0.148174,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.271000,0.012000,1.000000,0.235296,0.200000,0.200000,0.035296,0.005022,0.001765,0.000151,-0.148085,-0.148085,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.282000,0.011000,1.000000,0.236696,0.200000,0.200000,0.036696,0.005425,0.001835,0.000163,-0.148002,-0.148002,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.294000,0.012000,1.000000,0.238219,0.200000,0.200000,0.038219,0.005884,0.001911,0.000177,-0.147913,-0.147913,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.305000,0.011000,1.000000,0.239613,0.200000,0.200000,0.039613,0.006320,0.001981,0.000190,-0.147830,-0.147830,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.316000,0.011000,1.000000,0.241005,0.200000,0.200000,0.041005,0.006771,0.002050,0.000203,-0.147747,-0.147747,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.327000,0.011000,1.000000,0.242394,0.200000,0.200000,0.042394,0.007237,0.002120,0.000217,-0.147663,-0.147663,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.338000,0.011000,1.000000,0.243780,0.200000,0.200000,0.043780,0.007719,0.002189,0.000232,-0.147579,-0.147579,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.349000,0.011000,1.000000,0.245164,0.200000,0.200000,0.045164,0.008216,0.002258,0.000246,-0.147495,-0.147495,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.359000,0.010000,1.000000,0.246420,0.200000,0.200000,0.046420,0.008680,0.002321,0.000260,-0.147419,-0.147419,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.370000,0.011000,1.000000,0.247799,0.200000,0.200000,0.047799,0.009205,0.002390,0.000276,-0.147334,-0.147334,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.380000,0.010000,1.000000,0.249051,0.200000,0.200000,0.049051,0.009696,0.002453,0.000291,-0.147257,-0.147257,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.392000,0.012000,1.000000,0.250550,0.200000,0.200000,0.050550,0.010303,0.002527,0.000309,-0.147163,-0.147163,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.403000,0.011000,1.000000,0.251921,0.200000,0.200000,0.051921,0.010874,0.002596,0.000326,-0.147078,-0.147078,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.414000,0.011000,1.000000,0.253290,0.200000,0.200000,0.053290,0.011460,0.002665,0.000344,-0.146992,-0.146992,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.425000,0.011000,1.000000,0.254657,0.200000,0.200000,0.054657,0.012061,0.002733,0.000362,-0.146905,-0.146905,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.436000,0.011000,1.000000,0.256020,0.200000,0.200000,0.056020,0.012677,0.002801,0.000380,-0.146819,-0.146819,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.450000,0.014000,1.000000,0.257752,0.200000,0.200000,0.057752,0.013486,0.002888,0.000405,-0.146708,-0.146708,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.461000,0.011000,1.000000,0.259111,0.200000,0.200000,0.059111,0.014136,0.002956,0.000424,-0.146620,-0.146620,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.473000,0.012000,1.000000,0.260590,0.200000,0.200000,0.060590,0.014863,0.003029,0.000446,-0.146525,-0.146525,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.485000,0.012000,1.000000,0.262065,0.200000,0.200000,0.062065,0.015608,0.003103,0.000468,-0.146428,-0.146428,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.503000,0.018000,1.000000,0.264273,0.200000,0.200000,0.064273,0.016765,0.003214,0.000503,-0.146283,-0.146283,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.515000,0.012000,1.000000,0.265741,0.200000,0.200000,0.065741,0.017554,0.003287,0.000527,-0.146186,-0.146186,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.528000,0.013000,1.000000,0.267329,0.200000,0.200000,0.067329,0.018429,0.003366,0.000553,-0.146081,-0.146081,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.543000,0.015000,1.000000,0.269156,0.200000,0.200000,0.069156,0.019466,0.003458,0.000584,-0.145958,-0.145958,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.557000,0.014000,1.000000,0.270857,0.200000,0.200000,0.070857,0.020458,0.003543,0.000614,-0.145843,-0.145843,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.573000,0.016000,1.000000,0.272796,0.200000,0.200000,0.072796,0.021623,0.003640,0.000649,-0.145711,-0.145711,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.584000,0.011000,1.000000,0.274127,0.200000,0.200000,0.074127,0.022439,0.003706,0.000673,-0.145620,-0.145620,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.597000,0.013000,1.000000,0.275696,0.200000,0.200000,0.075696,0.023423,0.003785,0.000703,-0.145512,-0.145512,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.607000,0.010000,1.000000,0.276901,0.200000,0.200000,0.076901,0.024192,0.003845,0.000726,-0.145429,-0.145429,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.619000,0.012000,1.000000,0.278345,0.200000,0.200000,0.078345,0.025132,0.003917,0.000754,-0.145329,-0.145329,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.630000,0.011000,1.000000,0.279665,0.200000,0.200000,0.079665,0.026008,0.003983,0.000780,-0.145236,-0.145236,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.641000,0.011000,1.000000,0.280984,0.200000,0.200000,0.080984,0.026899,0.004049,0.000807,-0.145144,-0.145144,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.652000,0.011000,1.000000,0.282299,0.200000,0.200000,0.082299,0.027804,0.004115,0.000834,-0.145051,-0.145051,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.664000,0.012000,1.000000,0.283732,0.200000,0.200000,0.083732,0.028809,0.004187,0.000864,-0.144949,-0.144949,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.674000,0.010000,1.000000,0.284924,0.200000,0.200000,0.084924,0.029658,0.004246,0.000890,-0.144864,-0.144864,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.685000,0.011000,1.000000,0.286232,0.200000,0.200000,0.086232,0.030607,0.004312,0.000918,-0.144770,-0.144770,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.697000,0.012000,1.000000,0.287657,0.200000,0.200000,0.087657,0.031659,0.004383,0.000950,-0.144667,-0.144667,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.707000,0.010000,1.000000,0.288842,0.200000,0.200000,0.088842,0.032547,0.004442,0.000976,-0.144581,-0.144581,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.718000,0.011000,1.000000,0.290144,0.200000,0.200000,0.090144,0.033539,0.004507,0.001006,-0.144487,-0.144487,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.730000,0.012000,1.000000,0.291560,0.200000,0.200000,0.091560,0.034637,0.004578,0.001039,-0.144383,-0.144383,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.740000,0.010000,1.000000,0.292739,0.200000,0.200000,0.092739,0.035565,0.004637,0.001067,-0.144296,-0.144296,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.751000,0.011000,1.000000,0.294034,0.200000,0.200000,0.094034,0.036599,0.004702,0.001098,-0.144200,-0.144200,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.763000,0.012000,1.000000,0.295443,0.200000,0.200000,0.095443,0.037744,0.004772,0.001132,-0.144096,-0.144096,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.773000,0.010000,1.000000,0.296615,0.200000,0.200000,0.096615,0.038711,0.004831,0.001161,-0.144008,-0.144008,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.783000,0.010000,1.000000,0.297785,0.200000,0.200000,0.097785,0.039688,0.004889,0.001191,-0.143920,-0.143920,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.795000,0.012000,1.000000,0.299187,0.200000,0.200000,0.099187,0.040879,0.004959,0.001226,-0.143814,-0.143814,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.805000,0.010000,1.000000,0.300353,0.200000,0.200000,0.100353,0.041882,0.005018,0.001256,-0.143726,-0.143726,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.816000,0.011000,1.000000,0.301633,0.200000,0.200000,0.101633,0.043000,0.005082,0.001290,-0.143628,-0.143628,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.826000,0.010000,1.000000,0.302795,0.200000,0.200000,0.102795,0.044028,0.005140,0.001321,-0.143539,-0.143539,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.837000,0.011000,1.000000,0.304071,0.200000,0.200000,0.104071,0.045173,0.005204,0.001355,-0.143441,-0.143441,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.849000,0.012000,1.000000,0.305460,0.200000,0.200000,0.105460,0.046438,0.005273,0.001393,-0.143334,-0.143334,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.859000,0.010000,1.000000,0.306616,0.200000,0.200000,0.106616,0.047505,0.005331,0.001425,-0.143244,-0.143244,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.871000,0.012000,1.000000,0.308000,0.200000,0.200000,0.108000,0.048801,0.005400,0.001464,-0.143136,-0.143136,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.882000,0.011000,1.000000,0.309266,0.200000,0.200000,0.109266,0.050003,0.005463,0.001500,-0.143037,-0.143037,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.894000,0.012000,1.000000,0.310645,0.200000,0.200000,0.110645,0.051330,0.005532,0.001540,-0.142928,-0.142928,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.905000,0.011000,1.000000,0.311907,0.200000,0.200000,0.111907,0.052561,0.005595,0.001577,-0.142828,-0.142828,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.918000,0.013000,1.000000,0.313394,0.200000,0.200000,0.113394,0.054035,0.005670,0.001621,-0.142709,-0.142709,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
0.928000,0.010000,1.000000,0.314537,0.200000,0.200000,0.114537,0.055181,0.005727,0.001655,-0.142618,-0.142618,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000001,0.000001,0.000000
