0.009000,0.009000,1.000000,0.211183,0.210000,0.210000,0.001183,0.000011,0.000059,0.000000,-0.149941,-0.149941,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.026000,0.017000,1.000000,0.213412,0.210000,0.210000,0.003412,0.000069,0.000171,0.000002,-0.149827,-0.149827,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.037000,0.011000,1.000000,0.214851,0.210000,0.210000,0.004851,0.000122,0.000243,0.000004,-0.149754,-0.149754,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.049000,0.012000,1.000000,0.216419,0.210000,0.210000,0.006419,0.000199,0.000321,0.000006,-0.149673,-0.149673,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.061000,0.012000,1.000000,0.217983,0.210000,0.210000,0.007983,0.000295,0.000399,0.000009,-0.149592,-0.149592,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.080000,0.019000,1.000000,0.220451,0.210000,0.210000,0.010451,0.000493,0.000523,0.000015,-0.149463,-0.149463,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.091000,0.011000,1.000000,0.221878,0.210000,0.210000,0.011878,0.000624,0.000594,0.000019,-0.149387,-0.149387,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.103000,0.012000,1.000000,0.223431,0.210000,0.210000,0.013431,0.000785,0.000672,0.000024,-0.149305,-0.149305,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.114000,0.011000,1.000000,0.224852,0.210000,0.210000,0.014852,0.000949,0.000743,0.000028,-0.149229,-0.149229,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.125000,0.011000,1.000000,0.226270,0.210000,0.210000,0.016270,0.001128,0.000814,0.000034,-0.149153,-0.149153,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.140000,0.015000,1.000000,0.228200,0.210000,0.210000,0.018200,0.001401,0.000910,0.000042,-0.149048,-0.149048,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.154000,0.014000,1.000000,0.229997,0.210000,0.210000,0.019997,0.001681,0.001000,0.000050,-0.148950,-0.148950,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
