887149096.000000,0.000031,-0.000741,0.000809,-1.675756,3.466683,0.007087,0.005244,-0.003302,0.004909,-0.005749,0.013169,-0.005909
57409286.000000,-0.000184,-0.001200,0.000867,-1.674631,3.473255,0.008067,0.004408,-0.004515,0.006194,-0.005918,0.021108,0.004881
117501497.000000,-0.000051,-0.001386,0.001109,-1.677469,3.476043,0.008294,0.003287,-0.004564,0.008255,-0.005872,0.026244,-0.000451
152555227.000000,-0.000110,-0.000822,0.000870,-1.679598,3.482805,0.008142,0.001710,-0.002121,0.005293,0.000426,-0.001108,0.009318
172585487.000000,-0.000169,-0.000742,0.000898,-1.678361,3.484252,0.008606,0.002522,-0.001482,0.003797,0.004876,-0.021715,-0.009971
217654228.000000,-0.000214,-0.000039,0.000786,-1.676950,3.476370,0.002990,0.001343,0.001480,0.003687,0.001748,-0.022778,-0.005659
232677221.000000,-0.000322,0.000249,0.000819,-1.677243,3.473350,-0.000334,-0.002645,0.002560,0.005833,0.005847,-0.022646,-0.007736
252678871.000000,-0.000377,0.000308,0.000905,-1.676999,3.469891,-0.002252,-0.003385,0.002613,0.004046,-0.004751,0.012264,-0.003738
267701864.000000,-0.000078,-0.000068,0.000812,-1.675657,3.467917,-0.002753,-0.001245,0.001118,0.004132,-0.005855,0.009047,-0.007877
282725096.000000,-0.000062,-0.000056,0.000872,-1.673537,3.467856,-0.003077,0.000627,0.000790,0.003846,-0.006758,0.009022,-0.007002
302756071.000000,-0.000216,0.000263,0.000803,-1.675590,3.481823,0.001829,0.000761,0.001559,0.003353,0.001531,0.014815,0.007023
317777872.000000,-0.000165,0.000283,0.000854,-1.675912,3.481009,0.001672,0.002468,0.001277,0.003791,-0.004741,0.019018,0.009258
332801104.000000,0.000032,0.000035,0.000792,-1.676062,3.480547,0.001649,0.002459,0.000477,0.005174,-0.005940,0.019023,0.003907
352832079.000000,0.000081,0.000042,0.000902,-1.676372,3.480883,0.003954,0.001811,0.000070,0.005971,0.007007,-0.016136,-0.003429
367855072.000000,-0.000164,-0.000075,0.000899,-1.678890,3.483660,0.004417,-0.001895,-0.000105,0.006114,0.004829,-0.018257,0.001895
382878065.000000,-0.000198,-0.000075,0.000979,-1.680075,3.483368,0.003153,-0.003881,-0.000079,0.005755,0.003782,-0.014016,-0.001272
402909040.000000,-0.000085,-0.000105,0.000949,-1.675838,3.474037,-0.004116,0.006804,-0.000083,0.004408,0.004863,-0.009177,-0.007927
417930841.000000,0.000041,-0.000095,0.001099,-1.675594,3.474634,-0.004415,0.008298,-0.000002,0.008705,0.002865,-0.010106,-0.010062
432954788.000000,0.000000,-0.000409,0.001020,-1.675422,3.473472,-0.001209,0.001884,-0.001134,0.004310,-0.000407,-0.014435,-0.004617
452985048.000000,0.000037,-0.000426,0.001178,-1.677407,3.475280,-0.003140,0.000692,-0.001072,0.008320,-0.003786,0.025156,0.001603
468007803.000000,-0.000126,0.000340,0.000890,-1.677495,3.473622,-0.005483,0.001069,0.002303,0.004619,-0.006938,0.020944,0.002817
483031034.000000,-0.000108,0.000378,0.000977,-1.677631,3.473182,-0.006531,0.000961,0.002350,0.006621,-0.006963,0.023036,-0.003728
498053789.000000,-0.000201,0.000367,0.000757,-1.677401,3.471329,-0.003131,-0.001401,0.002475,0.003035,-0.006828,0.024067,0.001603
