1562358710.000000,-0.681070,0.360003,-0.231238
1562358710.000000,-0.744629,0.348258,-0.238935
1562358710.000000,-0.764210,0.343361,-0.242189
1562358710.000000,-0.778906,0.337806,-0.246728
1562358710.000000,-0.778906,0.337806,-0.246728
1562358710.000000,-0.798631,0.331861,-0.250523
1562358710.000000,-0.798631,0.331861,-0.250523
1562358710.000000,-0.798631,0.331861,-0.250523
1562358710.000000,-0.798631,0.331861,-0.250523
1562358710.000000,-0.798631,0.331861,-0.250523
1562358710.000000,-0.798631,0.331861,-0.250523
1562358710.000000,-0.816838,0.324229,-0.255889
1562358710.000000,-0.816838,0.324229,-0.255889
1562358710.000000,-0.816838,0.324229,-0.255889
1562358710.000000,-0.816838,0.324229,-0.255889
1562358710.000000,-0.816838,0.324229,-0.255889
1562358710.000000,-0.836700,0.316128,-0.260693
1562358710.000000,-0.907470,0.275873,-0.285611
1562358710.000000,-0.925391,0.264127,-0.291109
1562358710.000000,-0.951822,0.244255,-0.299563
1562358710.000000,-0.962159,0.236633,-0.301296
1562358710.000000,-0.970453,0.229754,-0.303830
1562358710.000000,-0.978560,0.222973,-0.306091
1562358710.000000,-0.988795,0.212551,-0.305964
1562358710.000000,-0.996614,0.204947,-0.308002
1562358710.000000,-1.004199,0.197504,-0.309749
1562358710.000000,-1.016349,0.181173,-0.309473
1562358710.000000,-1.023631,0.173220,-0.311235
1562358710.000000,-1.030847,0.165356,-0.312894
1562358710.000000,-1.040823,0.155620,-0.309165
1562358710.000000,-1.047784,0.147264,-0.310722
1562358710.000000,-1.057936,0.134976,-0.312905
1562358710.000000,-1.066381,0.126585,-0.309805
1562358710.000000,-1.072912,0.118670,-0.310740
1562358710.000000,-1.079574,0.110471,-0.312009
1562358710.000000,-1.086000,0.102478,-0.313041
1562358710.000000,-1.091007,0.093909,-0.313839
1562358710.000000,-1.096885,0.085641,-0.315189
1562358710.000000,-1.104876,0.071538,-0.316610
1562358710.000000,-1.104876,0.071538,-0.316610
1562358710.000000,-1.116210,0.055271,-0.319848
1562358710.000000,-1.124791,0.038603,-0.321574
1562358710.000000,-1.129850,0.031259,-0.323171
1562358710.000000,-1.134679,0.024388,-0.324657
1562358710.000000,-1.138505,0.019971,-0.323670
1562358710.000000,-1.143471,0.012500,-0.319386
1562358710.000000,-1.144933,0.012366,-0.316496
1562358710.000000,-1.150125,0.009877,-0.318446
1562358710.000000,-1.154449,0.010709,-0.315774
1562358710.000000,-1.159180,0.012248,-0.313471
1562358710.000000,-1.162466,0.012764,-0.303532
1562358710.000000,-1.165593,0.015900,-0.299246
1562358710.000000,-1.168458,0.019714,-0.294276
1562358710.000000,-1.175590,0.027156,-0.284790
1562358710.000000,-1.178161,0.031047,-0.282174
1562358710.000000,-1.179556,0.033138,-0.280924
1562358710.000000,-1.183854,0.039029,-0.278655
1562358710.000000,-1.185361,0.041166,-0.280591
1562358710.000000,-1.187777,0.045003,-0.281286
1562358710.000000,-1.193299,0.048476,-0.280588
1562358710.000000,-1.197032,0.054745,-0.283082
1562358710.000000,-1.200506,0.061048,-0.287404
1562358710.000000,-1.205186,0.060833,-0.287750
1562358710.000000,-1.208795,0.066536,-0.294268
1562358710.000000,-1.212611,0.073588,-0.299182
1562358710.000000,-1.213928,0.077015,-0.302484
1562358710.000000,-1.213654,0.080428,-0.302355
1562358710.000000,-1.209352,0.084526,-0.298819
1562358710.000000,-1.209666,0.085051,-0.299812
1562358710.000000,-1.208929,0.085651,-0.298035
1562358710.000000,-1.205831,0.075373,-0.308785
1562358710.000000,-1.204582,0.075605,-0.308513
1562358710.000000,-1.211138,0.060900,-0.323232
1562358710.000000,-1.212434,0.060228,-0.324352
1562358711.000000,-1.215240,0.059125,-0.325699
1562358711.000000,-1.212337,0.052410,-0.334108
1562358711.000000,-1.213632,0.052442,-0.334049
1562358711.000000,-1.215945,0.052661,-0.333497
1562358711.000000,-1.216660,0.046650,-0.328347
1562358711.000000,-1.217303,0.046685,-0.328433
1562358711.000000,-1.219472,0.046768,-0.328150
1562358711.000000,-1.223521,0.047669,-0.323892
1562358711.000000,-1.225866,0.047607,-0.323656
1562358711.000000,-1.225866,0.047607,-0.323656
1562358711.000000,-1.223522,0.048185,-0.317872
1562358711.000000,-1.223813,0.048863,-0.317810
1562358711.000000,-1.223776,0.049712,-0.318300
1562358711.000000,-1.223882,0.047888,-0.315706
1562358711.000000,-1.224013,0.048347,-0.315848
1562358711.000000,-1.224100,0.048728,-0.315767
1562358711.000000,-1.220309,0.050604,-0.318535
1562358711.000000,-1.220988,0.050960,-0.318751
