0.016000,0.016000,1.000000,0.232048,0.230000,0.230000,0.002048,0.000033,0.000123,0.000001,-0.149876,-0.149876,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.029000,0.013000,1.000000,0.233708,0.230000,0.230000,0.003708,0.000081,0.000222,0.000002,-0.149775,-0.149775,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.041000,0.012000,1.000000,0.235238,0.230000,0.230000,0.005238,0.000144,0.000314,0.000004,-0.149681,-0.149681,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.052000,0.011000,1.000000,0.236637,0.230000,0.230000,0.006637,0.000217,0.000398,0.000007,-0.149595,-0.149595,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.064000,0.012000,1.000000,0.238161,0.230000,0.230000,0.008161,0.000315,0.000490,0.000009,-0.149501,-0.149501,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.076000,0.012000,1.000000,0.239682,0.230000,0.230000,0.009682,0.000431,0.000581,0.000013,-0.149406,-0.149406,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.086000,0.010000,1.000000,0.240947,0.230000,0.230000,0.010947,0.000540,0.000657,0.000016,-0.149327,-0.149327,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.098000,0.012000,1.000000,0.242462,0.230000,0.230000,0.012462,0.000690,0.000748,0.000021,-0.149232,-0.149232,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.109000,0.011000,1.000000,0.243848,0.230000,0.230000,0.013848,0.000842,0.000831,0.000025,-0.149144,-0.149144,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.120000,0.011000,1.000000,0.245232,0.230000,0.230000,0.015232,0.001010,0.000914,0.000030,-0.149056,-0.149056,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.132000,0.012000,1.000000,0.246738,0.230000,0.230000,0.016738,0.001211,0.001004,0.000036,-0.148959,-0.148959,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.143000,0.011000,1.000000,0.248117,0.230000,0.230000,0.018117,0.001410,0.001087,0.000042,-0.148871,-0.148871,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.156000,0.013000,1.000000,0.249742,0.230000,0.230000,0.019742,0.001667,0.001185,0.000050,-0.148765,-0.148765,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.166000,0.010000,1.000000,0.250991,0.230000,0.230000,0.020991,0.001877,0.001259,0.000056,-0.148684,-0.148684,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.178000,0.012000,1.000000,0.252486,0.230000,0.230000,0.022486,0.002146,0.001349,0.000064,-0.148586,-0.148586,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.189000,0.011000,1.000000,0.253854,0.230000,0.230000,0.023854,0.002409,0.001431,0.000072,-0.148497,-0.148497,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.201000,0.012000,1.000000,0.255343,0.230000,0.230000,0.025343,0.002713,0.001521,0.000081,-0.148398,-0.148398,0.060000,0.030000,0.200000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
