0.021000,0.021000,1.000000,0.222720,0.220000,0.220000,0.002720,0.000057,0.000136,0.000002,-0.149862,-0.149862,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.043000,0.022000,1.000000,0.225560,0.220000,0.220000,0.005560,0.000179,0.000278,0.000005,-0.149717,-0.149717,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.057000,0.014000,1.000000,0.227363,0.220000,0.220000,0.007363,0.000283,0.000368,0.000008,-0.149623,-0.149623,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.069000,0.012000,1.000000,0.228905,0.220000,0.220000,0.008905,0.000389,0.000445,0.000012,-0.149543,-0.149543,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.080000,0.011000,1.000000,0.230316,0.220000,0.220000,0.010316,0.000503,0.000516,0.000015,-0.149469,-0.149469,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.092000,0.012000,1.000000,0.231853,0.220000,0.220000,0.011853,0.000645,0.000593,0.000019,-0.149388,-0.149388,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.103000,0.011000,1.000000,0.233258,0.220000,0.220000,0.013258,0.000791,0.000663,0.000024,-0.149313,-0.149313,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.114000,0.011000,1.000000,0.234661,0.220000,0.220000,0.014661,0.000952,0.000733,0.000029,-0.149238,-0.149238,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.125000,0.011000,1.000000,0.236062,0.220000,0.220000,0.016062,0.001129,0.000803,0.000034,-0.149163,-0.149163,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.137000,0.012000,1.000000,0.237587,0.220000,0.220000,0.017587,0.001340,0.000879,0.000040,-0.149080,-0.149080,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.148000,0.011000,1.000000,0.238982,0.220000,0.220000,0.018982,0.001549,0.000949,0.000046,-0.149004,-0.149004,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.159000,0.011000,1.000000,0.240375,0.220000,0.220000,0.020375,0.001773,0.001019,0.000053,-0.148928,-0.148928,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
0.170000,0.011000,1.000000,0.241765,0.220000,0.220000,0.021765,0.002012,0.001088,0.000060,-0.148851,-0.148851,0.050000,0.030000,0.300000,0.300000,6.000000,-0.150000,0.000000,0.000000,-0.000000
